'NC_006339-SRD-14-.txt.csv', 343
'NC_006339-SRD-15-.txt.csv', 313
'NC_006339-SRD-16-.txt.csv', 300
'NC_006339-SRD-17-.txt.csv', 291
'NC_006339-SRD-18-.txt.csv', 285
'NC_006339-SRD-19-.txt.csv', 270
'NC_006339-SRD-20-.txt.csv', 267
'NC_006339-SRD-21-.txt.csv', 258
'NC_006339-SRD-22-.txt.csv', 253
'NC_006339-SRD-23-.txt.csv', 250
'NC_006339-SRD-24-.txt.csv', 247
'NC_006339-SRD-25-.txt.csv', 244
'NC_006339-SRD-26-.txt.csv', 241
'NC_006339-SRD-27-.txt.csv', 238
'NC_006339-SRD-28-.txt.csv', 235
'NC_006339-SRD-29-.txt.csv', 234
'NC_006339-SRD-30-.txt.csv', 233
'NC_006339-SRD-5-.txt.csv', 16304
'NC_006339-SRD-6-.txt.csv', 15676
'NC_006339-SRD-7-.txt.csv', 12745
'NC_006339-SRD-8-.txt.csv', 8196
'NC_006339-SRD-9-.txt.csv', 4428
'NC_006340-SRD-10-.txt.csv', 1560
'NC_006340-SRD-11-.txt.csv', 661
'NC_006340-SRD-12-.txt.csv', 314
'NC_006340-SRD-13-.txt.csv', 187
'NC_006340-SRD-14-.txt.csv', 136
'NC_006340-SRD-15-.txt.csv', 111
'NC_006340-SRD-16-.txt.csv', 96
'NC_006340-SRD-17-.txt.csv', 81
'NC_006340-SRD-18-.txt.csv', 74
'NC_006340-SRD-19-.txt.csv', 66
'NC_006340-SRD-20-.txt.csv', 58
'NC_006340-SRD-21-.txt.csv', 50
'NC_006340-SRD-22-.txt.csv', 41
'NC_006340-SRD-23-.txt.csv', 30
'NC_006340-SRD-24-.txt.csv', 26
'NC_006340-SRD-25-.txt.csv', 22
'NC_006340-SRD-26-.txt.csv', 18
'NC_006340-SRD-27-.txt.csv', 14
'NC_006340-SRD-28-.txt.csv', 10
'NC_006340-SRD-29-.txt.csv', 8
'NC_006340-SRD-30-.txt.csv', 6
'NC_006340-SRD-5-.txt.csv', 17312
'NC_006340-SRD-6-.txt.csv', 16741
'NC_006340-SRD-7-.txt.csv', 13362
'NC_006340-SRD-8-.txt.csv', 7763
'NC_006340-SRD-9-.txt.csv', 3655
'NC_006341-SRD-10-.txt.csv', 1367
'NC_006341-SRD-11-.txt.csv', 586
'NC_006341-SRD-12-.txt.csv', 302
'NC_006341-SRD-13-.txt.csv', 197
'NC_006341-SRD-14-.txt.csv', 161
'NC_006341-SRD-15-.txt.csv', 130
'NC_006341-SRD-16-.txt.csv', 124
'NC_006341-SRD-17-.txt.csv', 120
'NC_006341-SRD-18-.txt.csv', 116
'NC_006341-SRD-19-.txt.csv', 114
'NC_006341-SRD-20-.txt.csv', 112
'NC_006341-SRD-21-.txt.csv', 110
'NC_006341-SRD-22-.txt.csv', 108
'NC_006341-SRD-23-.txt.csv', 104
'NC_006341-SRD-24-.txt.csv', 100
'NC_006341-SRD-25-.txt.csv', 96
'NC_006341-SRD-26-.txt.csv', 92
'NC_006341-SRD-27-.txt.csv', 88
'NC_006341-SRD-28-.txt.csv', 84
'NC_006341-SRD-29-.txt.csv', 80
'NC_006341-SRD-30-.txt.csv', 78
'NC_006341-SRD-5-.txt.csv', 16520
'NC_006341-SRD-6-.txt.csv', 15981
'NC_006341-SRD-7-.txt.csv', 12696
'NC_006341-SRD-8-.txt.csv', 7408
'NC_006341-SRD-9-.txt.csv', 3338
'NC_006342-SRD-10-.txt.csv', 1821
'NC_006342-SRD-11-.txt.csv', 994
'NC_006342-SRD-12-.txt.csv', 723
'NC_006342-SRD-13-.txt.csv', 619
'NC_006342-SRD-14-.txt.csv', 583
'NC_006342-SRD-15-.txt.csv', 569
'NC_006342-SRD-16-.txt.csv', 424
'NC_006342-SRD-17-.txt.csv', 418
'NC_006342-SRD-18-.txt.csv', 414
'NC_006342-SRD-19-.txt.csv', 412
'NC_006342-SRD-20-.txt.csv', 409
'NC_006342-SRD-21-.txt.csv', 385
'NC_006342-SRD-22-.txt.csv', 381
'NC_006342-SRD-23-.txt.csv', 377
'NC_006342-SRD-24-.txt.csv', 375
'NC_006342-SRD-25-.txt.csv', 373
'NC_006342-SRD-26-.txt.csv', 371
'NC_006342-SRD-27-.txt.csv', 293
'NC_006342-SRD-28-.txt.csv', 291
'NC_006342-SRD-29-.txt.csv', 289
'NC_006342-SRD-30-.txt.csv', 287
'NC_006342-SRD-5-.txt.csv', 17188
'NC_006342-SRD-6-.txt.csv', 16582
'NC_006342-SRD-7-.txt.csv', 13096
'NC_006342-SRD-8-.txt.csv', 7627
'NC_006342-SRD-9-.txt.csv', 3710
'NC_006343-SRD-10-.txt.csv', 4319
'NC_006343-SRD-11-.txt.csv', 3436
'NC_006343-SRD-12-.txt.csv', 3089
'NC_006343-SRD-13-.txt.csv', 2910
'NC_006343-SRD-14-.txt.csv', 2797
'NC_006343-SRD-15-.txt.csv', 2713
'NC_006343-SRD-16-.txt.csv', 2636
'NC_006343-SRD-17-.txt.csv', 2563
'NC_006343-SRD-18-.txt.csv', 2495
'NC_006343-SRD-19-.txt.csv', 2428
'NC_006343-SRD-20-.txt.csv', 2360
'NC_006343-SRD-21-.txt.csv', 2292
'NC_006343-SRD-22-.txt.csv', 2226
'NC_006343-SRD-23-.txt.csv', 2164
'NC_006343-SRD-24-.txt.csv', 2105
'NC_006343-SRD-25-.txt.csv', 2047
'NC_006343-SRD-26-.txt.csv', 1987
'NC_006343-SRD-27-.txt.csv', 1927
'NC_006343-SRD-28-.txt.csv', 1868
'NC_006343-SRD-29-.txt.csv', 1809
'NC_006343-SRD-30-.txt.csv', 1751
'NC_006343-SRD-5-.txt.csv', 19677
'NC_006343-SRD-6-.txt.csv', 19168
'NC_006343-SRD-7-.txt.csv', 15925
'NC_006343-SRD-8-.txt.csv', 10724
'NC_006343-SRD-9-.txt.csv', 6494
'NC_006344-SRD-10-.txt.csv', 1374
'NC_006344-SRD-11-.txt.csv', 463
'NC_006344-SRD-12-.txt.csv', 157
'NC_006344-SRD-13-.txt.csv', 56
'NC_006344-SRD-14-.txt.csv', 18
'NC_006344-SRD-15-.txt.csv', 4
'NC_006344-SRD-5-.txt.csv', 16041
'NC_006344-SRD-6-.txt.csv', 15435
'NC_006344-SRD-7-.txt.csv', 12246
'NC_006344-SRD-8-.txt.csv', 7309
'NC_006344-SRD-9-.txt.csv', 3466
'NC_006345-SRD-10-.txt.csv', 1971
'NC_006345-SRD-11-.txt.csv', 851
'NC_006345-SRD-12-.txt.csv', 355
'NC_006345-SRD-13-.txt.csv', 158
'NC_006345-SRD-14-.txt.csv', 84
'NC_006345-SRD-15-.txt.csv', 56
'NC_006345-SRD-16-.txt.csv', 44
'NC_006345-SRD-17-.txt.csv', 36
'NC_006345-SRD-18-.txt.csv', 32
'NC_006345-SRD-19-.txt.csv', 30
'NC_006345-SRD-20-.txt.csv', 28
'NC_006345-SRD-21-.txt.csv', 26
'NC_006345-SRD-22-.txt.csv', 24
'NC_006345-SRD-23-.txt.csv', 22
'NC_006345-SRD-24-.txt.csv', 20
'NC_006345-SRD-25-.txt.csv', 18
'NC_006345-SRD-26-.txt.csv', 16
'NC_006345-SRD-27-.txt.csv', 14
'NC_006345-SRD-28-.txt.csv', 12
'NC_006345-SRD-29-.txt.csv', 10
'NC_006345-SRD-30-.txt.csv', 8
'NC_006345-SRD-5-.txt.csv', 16916
'NC_006345-SRD-6-.txt.csv', 16324
'NC_006345-SRD-7-.txt.csv', 13362
'NC_006345-SRD-8-.txt.csv', 8586
'NC_006345-SRD-9-.txt.csv', 4423
'NC_006346-SRD-10-.txt.csv', 5847
'NC_006346-SRD-11-.txt.csv', 5173
'NC_006346-SRD-12-.txt.csv', 4954
'NC_006346-SRD-13-.txt.csv', 4858
'NC_006346-SRD-14-.txt.csv', 4812
'NC_006346-SRD-15-.txt.csv', 4784
'NC_006346-SRD-16-.txt.csv', 4764
'NC_006346-SRD-17-.txt.csv', 4750
'NC_006346-SRD-18-.txt.csv', 4736
'NC_006346-SRD-19-.txt.csv', 4722
'NC_006346-SRD-20-.txt.csv', 4707
'NC_006346-SRD-21-.txt.csv', 4692
'NC_006346-SRD-22-.txt.csv', 4678
'NC_006346-SRD-23-.txt.csv', 4664
'NC_006346-SRD-24-.txt.csv', 4650
'NC_006346-SRD-25-.txt.csv', 4636
'NC_006346-SRD-26-.txt.csv', 4621
'NC_006346-SRD-27-.txt.csv', 4607
'NC_006346-SRD-28-.txt.csv', 4593
'NC_006346-SRD-29-.txt.csv', 4579
'NC_006346-SRD-30-.txt.csv', 4565
'NC_006346-SRD-5-.txt.csv', 21297
'NC_006346-SRD-6-.txt.csv', 20792
'NC_006346-SRD-7-.txt.csv', 17558
'NC_006346-SRD-8-.txt.csv', 12068
'NC_006346-SRD-9-.txt.csv', 7792
'NC_006402-SRD-10-.txt.csv', 1649
'NC_006402-SRD-11-.txt.csv', 1194
'NC_006402-SRD-12-.txt.csv', 1061
'NC_006402-SRD-13-.txt.csv', 1008
'NC_006402-SRD-14-.txt.csv', 988
'NC_006402-SRD-15-.txt.csv', 972
'NC_006402-SRD-16-.txt.csv', 957
'NC_006402-SRD-17-.txt.csv', 942
'NC_006402-SRD-18-.txt.csv', 927
'NC_006402-SRD-19-.txt.csv', 914
'NC_006402-SRD-20-.txt.csv', 903
'NC_006402-SRD-21-.txt.csv', 892
'NC_006402-SRD-22-.txt.csv', 880
'NC_006402-SRD-23-.txt.csv', 868
'NC_006402-SRD-24-.txt.csv', 856
'NC_006402-SRD-25-.txt.csv', 844
'NC_006402-SRD-26-.txt.csv', 832
'NC_006402-SRD-27-.txt.csv', 823
'NC_006402-SRD-28-.txt.csv', 814
'NC_006402-SRD-29-.txt.csv', 805
'NC_006402-SRD-30-.txt.csv', 796
'NC_006402-SRD-5-.txt.csv', 17392
'NC_006402-SRD-6-.txt.csv', 16831
'NC_006402-SRD-7-.txt.csv', 13041
'NC_006402-SRD-8-.txt.csv', 6903
'NC_006402-SRD-9-.txt.csv', 3026
'NC_006403-SRD-10-.txt.csv', 2263
'NC_006403-SRD-11-.txt.csv', 1683
'NC_006403-SRD-12-.txt.csv', 1508
'NC_006403-SRD-13-.txt.csv', 1435
'NC_006403-SRD-14-.txt.csv', 1398
'NC_006403-SRD-15-.txt.csv', 1370
'NC_006403-SRD-16-.txt.csv', 1353
'NC_006403-SRD-17-.txt.csv', 1337
'NC_006403-SRD-18-.txt.csv', 1323
'NC_006403-SRD-19-.txt.csv', 1307
'NC_006403-SRD-20-.txt.csv', 1294
'NC_006403-SRD-21-.txt.csv', 1281
'NC_006403-SRD-22-.txt.csv', 1270
'NC_006403-SRD-23-.txt.csv', 1259
'NC_006403-SRD-24-.txt.csv', 1248
'NC_006403-SRD-25-.txt.csv', 1237
'NC_006403-SRD-26-.txt.csv', 1226
'NC_006403-SRD-27-.txt.csv', 1217
'NC_006403-SRD-28-.txt.csv', 1208
'NC_006403-SRD-29-.txt.csv', 1199
'NC_006403-SRD-30-.txt.csv', 1191
'NC_006403-SRD-5-.txt.csv', 17976
'NC_006403-SRD-6-.txt.csv', 17413
'NC_006403-SRD-7-.txt.csv', 13763
'NC_006403-SRD-8-.txt.csv', 7962
'NC_006403-SRD-9-.txt.csv', 3948
'NC_006404-SRD-10-.txt.csv', 805
'NC_006404-SRD-11-.txt.csv', 254
'NC_006404-SRD-12-.txt.csv', 78
'NC_006404-SRD-13-.txt.csv', 30
'NC_006404-SRD-14-.txt.csv', 4
'NC_006404-SRD-5-.txt.csv', 15821
'NC_006404-SRD-6-.txt.csv', 15151
'NC_006404-SRD-7-.txt.csv', 11726
'NC_006404-SRD-8-.txt.csv', 6313
'NC_006404-SRD-9-.txt.csv', 2499
'NC_006405-SRD-10-.txt.csv', 798
'NC_006405-SRD-11-.txt.csv', 235
'NC_006405-SRD-12-.txt.csv', 70
'NC_006405-SRD-13-.txt.csv', 22
'NC_006405-SRD-14-.txt.csv', 6
'NC_006405-SRD-5-.txt.csv', 16637
'NC_006405-SRD-6-.txt.csv', 16104
'NC_006405-SRD-7-.txt.csv', 12299
'NC_006405-SRD-8-.txt.csv', 6472
'NC_006405-SRD-9-.txt.csv', 2476
'NC_006406-SRD-10-.txt.csv', 964
'NC_006406-SRD-11-.txt.csv', 295
'NC_006406-SRD-12-.txt.csv', 102
'NC_006406-SRD-13-.txt.csv', 30
'NC_006406-SRD-14-.txt.csv', 12
'NC_006406-SRD-15-.txt.csv', 4
'NC_006406-SRD-5-.txt.csv', 16496
'NC_006406-SRD-6-.txt.csv', 15939
'NC_006406-SRD-7-.txt.csv', 12217
'NC_006406-SRD-8-.txt.csv', 6620
'NC_006406-SRD-9-.txt.csv', 2734
'NC_006407-SRD-10-.txt.csv', 934
'NC_006407-SRD-11-.txt.csv', 317
'NC_006407-SRD-12-.txt.csv', 102
'NC_006407-SRD-13-.txt.csv', 34
'NC_006407-SRD-14-.txt.csv', 6
'NC_006407-SRD-5-.txt.csv', 16113
'NC_006407-SRD-6-.txt.csv', 15493
'NC_006407-SRD-7-.txt.csv', 11734
'NC_006407-SRD-8-.txt.csv', 6173
'NC_006407-SRD-9-.txt.csv', 2544
'NC_006688-SRD-10-.txt.csv', 1703
'NC_006688-SRD-11-.txt.csv', 1148
'NC_006688-SRD-12-.txt.csv', 968
'NC_006688-SRD-13-.txt.csv', 906
'NC_006688-SRD-14-.txt.csv', 875
'NC_006688-SRD-15-.txt.csv', 858
'NC_006688-SRD-16-.txt.csv', 847
'NC_006688-SRD-17-.txt.csv', 839
'NC_006688-SRD-18-.txt.csv', 831
'NC_006688-SRD-19-.txt.csv', 823
'NC_006688-SRD-20-.txt.csv', 815
'NC_006688-SRD-21-.txt.csv', 807
'NC_006688-SRD-22-.txt.csv', 799
'NC_006688-SRD-23-.txt.csv', 791
'NC_006688-SRD-24-.txt.csv', 783
'NC_006688-SRD-25-.txt.csv', 776
'NC_006688-SRD-26-.txt.csv', 769
'NC_006688-SRD-27-.txt.csv', 762
'NC_006688-SRD-28-.txt.csv', 755
'NC_006688-SRD-29-.txt.csv', 748
'NC_006688-SRD-30-.txt.csv', 741
'NC_006688-SRD-5-.txt.csv', 17306
'NC_006688-SRD-6-.txt.csv', 16745
'NC_006688-SRD-7-.txt.csv', 13025
'NC_006688-SRD-8-.txt.csv', 7152
'NC_006688-SRD-9-.txt.csv', 3279
'NC_006689-SRD-10-.txt.csv', 1662
'NC_006689-SRD-11-.txt.csv', 1206
'NC_006689-SRD-12-.txt.csv', 1065
'NC_006689-SRD-13-.txt.csv', 1012
'NC_006689-SRD-14-.txt.csv', 987
'NC_006689-SRD-15-.txt.csv', 973
'NC_006689-SRD-16-.txt.csv', 965
'NC_006689-SRD-17-.txt.csv', 959
'NC_006689-SRD-18-.txt.csv', 953
'NC_006689-SRD-19-.txt.csv', 947
'NC_006689-SRD-20-.txt.csv', 941
'NC_006689-SRD-21-.txt.csv', 935
'NC_006689-SRD-22-.txt.csv', 929
'NC_006689-SRD-23-.txt.csv', 923
'NC_006689-SRD-24-.txt.csv', 917
'NC_006689-SRD-25-.txt.csv', 911
'NC_006689-SRD-26-.txt.csv', 905
'NC_006689-SRD-27-.txt.csv', 899
'NC_006689-SRD-28-.txt.csv', 893
'NC_006689-SRD-29-.txt.csv', 887
'NC_006689-SRD-30-.txt.csv', 883
'NC_006689-SRD-5-.txt.csv', 17700
'NC_006689-SRD-6-.txt.csv', 17204
'NC_006689-SRD-7-.txt.csv', 13192
'NC_006689-SRD-8-.txt.csv', 6809
'NC_006689-SRD-9-.txt.csv', 3093
'NC_006690-SRD-10-.txt.csv', 874
'NC_006690-SRD-11-.txt.csv', 503
'NC_006690-SRD-12-.txt.csv', 373
'NC_006690-SRD-13-.txt.csv', 346
'NC_006690-SRD-14-.txt.csv', 329
'NC_006690-SRD-15-.txt.csv', 317
'NC_006690-SRD-16-.txt.csv', 307
'NC_006690-SRD-17-.txt.csv', 297
'NC_006690-SRD-18-.txt.csv', 287
'NC_006690-SRD-19-.txt.csv', 280
'NC_006690-SRD-20-.txt.csv', 275
'NC_006690-SRD-21-.txt.csv', 270
'NC_006690-SRD-22-.txt.csv', 265
'NC_006690-SRD-23-.txt.csv', 261
'NC_006690-SRD-24-.txt.csv', 257
'NC_006690-SRD-25-.txt.csv', 253
'NC_006690-SRD-26-.txt.csv', 249
'NC_006690-SRD-27-.txt.csv', 245
'NC_006690-SRD-28-.txt.csv', 241
'NC_006690-SRD-29-.txt.csv', 237
'NC_006690-SRD-30-.txt.csv', 233
'NC_006690-SRD-5-.txt.csv', 16896
'NC_006690-SRD-6-.txt.csv', 16409
'NC_006690-SRD-7-.txt.csv', 12189
'NC_006690-SRD-8-.txt.csv', 5853
'NC_006690-SRD-9-.txt.csv', 2183
'NC_006839-SRD-10-.txt.csv', 1112
'NC_006839-SRD-11-.txt.csv', 551
'NC_006839-SRD-12-.txt.csv', 361
'NC_006839-SRD-13-.txt.csv', 288
'NC_006839-SRD-14-.txt.csv', 261
'NC_006839-SRD-15-.txt.csv', 248
'NC_006839-SRD-16-.txt.csv', 243
'NC_006839-SRD-17-.txt.csv', 238
'NC_006839-SRD-18-.txt.csv', 235
'NC_006839-SRD-19-.txt.csv', 234
'NC_006839-SRD-20-.txt.csv', 233
'NC_006839-SRD-21-.txt.csv', 232
'NC_006839-SRD-22-.txt.csv', 231
'NC_006839-SRD-23-.txt.csv', 230
'NC_006839-SRD-24-.txt.csv', 229
'NC_006839-SRD-25-.txt.csv', 228
'NC_006839-SRD-26-.txt.csv', 227
'NC_006839-SRD-27-.txt.csv', 226
'NC_006839-SRD-28-.txt.csv', 225
'NC_006839-SRD-29-.txt.csv', 224
'NC_006839-SRD-30-.txt.csv', 223
'NC_006839-SRD-5-.txt.csv', 17440
'NC_006839-SRD-6-.txt.csv', 16892
'NC_006839-SRD-7-.txt.csv', 13297
'NC_006839-SRD-8-.txt.csv', 7142
'NC_006839-SRD-9-.txt.csv', 2896
'NC_006887-SRD-10-.txt.csv', 1320
'NC_006887-SRD-11-.txt.csv', 468
'NC_006887-SRD-12-.txt.csv', 168
'NC_006887-SRD-13-.txt.csv', 36
'NC_006887-SRD-14-.txt.csv', 8
'NC_006887-SRD-5-.txt.csv', 16135
'NC_006887-SRD-6-.txt.csv', 15497
'NC_006887-SRD-7-.txt.csv', 12327
'NC_006887-SRD-8-.txt.csv', 7415
'NC_006887-SRD-9-.txt.csv', 3386
'NC_006888-SRD-10-.txt.csv', 1255
'NC_006888-SRD-11-.txt.csv', 443
'NC_006888-SRD-12-.txt.csv', 150
'NC_006888-SRD-13-.txt.csv', 46
'NC_006888-SRD-14-.txt.csv', 12
'NC_006888-SRD-15-.txt.csv', 4
'NC_006888-SRD-16-.txt.csv', 2
'NC_006888-SRD-5-.txt.csv', 16135
'NC_006888-SRD-6-.txt.csv', 15541
'NC_006888-SRD-7-.txt.csv', 12322
'NC_006888-SRD-8-.txt.csv', 7403
'NC_006888-SRD-9-.txt.csv', 3305
'NC_006889-SRD-10-.txt.csv', 1294
'NC_006889-SRD-11-.txt.csv', 470
'NC_006889-SRD-12-.txt.csv', 162
'NC_006889-SRD-13-.txt.csv', 46
'NC_006889-SRD-14-.txt.csv', 10
'NC_006889-SRD-5-.txt.csv', 16128
'NC_006889-SRD-6-.txt.csv', 15519
'NC_006889-SRD-7-.txt.csv', 12216
'NC_006889-SRD-8-.txt.csv', 7375
'NC_006889-SRD-9-.txt.csv', 3395
'NC_006890-SRD-10-.txt.csv', 1137
'NC_006890-SRD-11-.txt.csv', 387
'NC_006890-SRD-12-.txt.csv', 114
'NC_006890-SRD-13-.txt.csv', 24
'NC_006890-SRD-5-.txt.csv', 16162
'NC_006890-SRD-6-.txt.csv', 15492
'NC_006890-SRD-7-.txt.csv', 12237
'NC_006890-SRD-8-.txt.csv', 7062
'NC_006890-SRD-9-.txt.csv', 3139
'NC_007178-SRD-10-.txt.csv', 5798
'NC_007178-SRD-11-.txt.csv', 5311
'NC_007178-SRD-12-.txt.csv', 4696
'NC_007178-SRD-13-.txt.csv', 4606
'NC_007178-SRD-14-.txt.csv', 4553
'NC_007178-SRD-15-.txt.csv', 4514
'NC_007178-SRD-16-.txt.csv', 4485
'NC_007178-SRD-17-.txt.csv', 4459
'NC_007178-SRD-18-.txt.csv', 4435
'NC_007178-SRD-19-.txt.csv', 4211
'NC_007178-SRD-20-.txt.csv', 4189
'NC_007178-SRD-21-.txt.csv', 3834
'NC_007178-SRD-22-.txt.csv', 3795
'NC_007178-SRD-23-.txt.csv', 3646
'NC_007178-SRD-24-.txt.csv', 3621
'NC_007178-SRD-25-.txt.csv', 3596
'NC_007178-SRD-26-.txt.csv', 3571
'NC_007178-SRD-27-.txt.csv', 3546
'NC_007178-SRD-28-.txt.csv', 3522
'NC_007178-SRD-29-.txt.csv', 3500
'NC_007178-SRD-30-.txt.csv', 3477
'NC_007178-SRD-5-.txt.csv', 21149
'NC_007178-SRD-6-.txt.csv', 20719
'NC_007178-SRD-7-.txt.csv', 17183
'NC_007178-SRD-8-.txt.csv', 11327
'NC_007178-SRD-9-.txt.csv', 7384
'NC_007440-SRD-10-.txt.csv', 1058
'NC_007440-SRD-11-.txt.csv', 480
'NC_007440-SRD-12-.txt.csv', 279
'NC_007440-SRD-13-.txt.csv', 208
'NC_007440-SRD-14-.txt.csv', 183
'NC_007440-SRD-15-.txt.csv', 168
'NC_007440-SRD-16-.txt.csv', 153
'NC_007440-SRD-17-.txt.csv', 140
'NC_007440-SRD-18-.txt.csv', 129
'NC_007440-SRD-19-.txt.csv', 118
'NC_007440-SRD-20-.txt.csv', 111
'NC_007440-SRD-21-.txt.csv', 104
'NC_007440-SRD-22-.txt.csv', 99
'NC_007440-SRD-23-.txt.csv', 94
'NC_007440-SRD-24-.txt.csv', 89
'NC_007440-SRD-25-.txt.csv', 84
'NC_007440-SRD-26-.txt.csv', 78
'NC_007440-SRD-27-.txt.csv', 72
'NC_007440-SRD-28-.txt.csv', 66
'NC_007440-SRD-29-.txt.csv', 60
'NC_007440-SRD-30-.txt.csv', 54
'NC_007440-SRD-5-.txt.csv', 17462
'NC_007440-SRD-6-.txt.csv', 16919
'NC_007440-SRD-7-.txt.csv', 12990
'NC_007440-SRD-8-.txt.csv', 6898
'NC_007440-SRD-9-.txt.csv', 2799
'NC_007446-SRD-10-.txt.csv', 1080
'NC_007446-SRD-11-.txt.csv', 370
'NC_007446-SRD-12-.txt.csv', 118
'NC_007446-SRD-13-.txt.csv', 36
'NC_007446-SRD-14-.txt.csv', 12
'NC_007446-SRD-15-.txt.csv', 6
'NC_007446-SRD-16-.txt.csv', 2
'NC_007446-SRD-5-.txt.csv', 16120
'NC_007446-SRD-6-.txt.csv', 15510
'NC_007446-SRD-7-.txt.csv', 11800
'NC_007446-SRD-8-.txt.csv', 6603
'NC_007446-SRD-9-.txt.csv', 2854
'NC_007888-SRD-10-.txt.csv', 7365
'NC_007888-SRD-11-.txt.csv', 6586
'NC_007888-SRD-12-.txt.csv', 6308
'NC_007888-SRD-13-.txt.csv', 6222
'NC_007888-SRD-14-.txt.csv', 5888
'NC_007888-SRD-15-.txt.csv', 5869
'NC_007888-SRD-16-.txt.csv', 5855
'NC_007888-SRD-17-.txt.csv', 5843
'NC_007888-SRD-18-.txt.csv', 5831
'NC_007888-SRD-19-.txt.csv', 5819
'NC_007888-SRD-20-.txt.csv', 5807
'NC_007888-SRD-21-.txt.csv', 5779
'NC_007888-SRD-22-.txt.csv', 5769
'NC_007888-SRD-23-.txt.csv', 5737
'NC_007888-SRD-24-.txt.csv', 5731
'NC_007888-SRD-25-.txt.csv', 5727
'NC_007888-SRD-26-.txt.csv', 5723
'NC_007888-SRD-27-.txt.csv', 5628
'NC_007888-SRD-28-.txt.csv', 5624
'NC_007888-SRD-29-.txt.csv', 5618
'NC_007888-SRD-30-.txt.csv', 5612
'NC_007888-SRD-5-.txt.csv', 22631
'NC_007888-SRD-6-.txt.csv', 22195
'NC_007888-SRD-7-.txt.csv', 18992
'NC_007888-SRD-8-.txt.csv', 13494
'NC_007888-SRD-9-.txt.csv', 9330
'NC_007911-SRD-10-.txt.csv', 966
'NC_007911-SRD-11-.txt.csv', 290
'NC_007911-SRD-12-.txt.csv', 94
'NC_007911-SRD-13-.txt.csv', 26
'NC_007911-SRD-14-.txt.csv', 12
'NC_007911-SRD-15-.txt.csv', 4
'NC_007911-SRD-5-.txt.csv', 15983
'NC_007911-SRD-6-.txt.csv', 15329
'NC_007911-SRD-7-.txt.csv', 12218
'NC_007911-SRD-8-.txt.csv', 6863
'NC_007911-SRD-9-.txt.csv', 2838
'NC_008076-SRD-10-.txt.csv', 1125
'NC_008076-SRD-11-.txt.csv', 428
'NC_008076-SRD-12-.txt.csv', 168
'NC_008076-SRD-13-.txt.csv', 68
'NC_008076-SRD-14-.txt.csv', 28
'NC_008076-SRD-15-.txt.csv', 6
'NC_008076-SRD-5-.txt.csv', 16141
'NC_008076-SRD-6-.txt.csv', 15505
'NC_008076-SRD-7-.txt.csv', 12150
'NC_008076-SRD-8-.txt.csv', 7028
'NC_008076-SRD-9-.txt.csv', 3069
'NC_008077-SRD-10-.txt.csv', 1579
'NC_008077-SRD-11-.txt.csv', 575
'NC_008077-SRD-12-.txt.csv', 192
'NC_008077-SRD-13-.txt.csv', 74
'NC_008077-SRD-14-.txt.csv', 34
'NC_008077-SRD-15-.txt.csv', 20
'NC_008077-SRD-16-.txt.csv', 14
'NC_008077-SRD-17-.txt.csv', 8
'NC_008077-SRD-18-.txt.csv', 4
'NC_008077-SRD-19-.txt.csv', 2
'NC_008077-SRD-5-.txt.csv', 16102
'NC_008077-SRD-6-.txt.csv', 15479
'NC_008077-SRD-7-.txt.csv', 12198
'NC_008077-SRD-8-.txt.csv', 7384
'NC_008077-SRD-9-.txt.csv', 3684
'NC_008078-SRD-10-.txt.csv', 1298
'NC_008078-SRD-11-.txt.csv', 474
'NC_008078-SRD-12-.txt.csv', 200
'NC_008078-SRD-13-.txt.csv', 110
'NC_008078-SRD-14-.txt.csv', 76
'NC_008078-SRD-15-.txt.csv', 68
'NC_008078-SRD-16-.txt.csv', 64
'NC_008078-SRD-17-.txt.csv', 62
'NC_008078-SRD-18-.txt.csv', 60
'NC_008078-SRD-19-.txt.csv', 58
'NC_008078-SRD-20-.txt.csv', 56
'NC_008078-SRD-21-.txt.csv', 54
'NC_008078-SRD-22-.txt.csv', 52
'NC_008078-SRD-23-.txt.csv', 50
'NC_008078-SRD-24-.txt.csv', 48
'NC_008078-SRD-25-.txt.csv', 46
'NC_008078-SRD-26-.txt.csv', 44
'NC_008078-SRD-27-.txt.csv', 42
'NC_008078-SRD-28-.txt.csv', 40
'NC_008078-SRD-29-.txt.csv', 38
'NC_008078-SRD-30-.txt.csv', 36
'NC_008078-SRD-5-.txt.csv', 16135
'NC_008078-SRD-6-.txt.csv', 15522
'NC_008078-SRD-7-.txt.csv', 12224
'NC_008078-SRD-8-.txt.csv', 7192
'NC_008078-SRD-9-.txt.csv', 3357
'NC_008079-SRD-10-.txt.csv', 1245
'NC_008079-SRD-11-.txt.csv', 428
'NC_008079-SRD-12-.txt.csv', 144
'NC_008079-SRD-13-.txt.csv', 57
'NC_008079-SRD-14-.txt.csv', 32
'NC_008079-SRD-15-.txt.csv', 24
'NC_008079-SRD-16-.txt.csv', 22
'NC_008079-SRD-17-.txt.csv', 20
'NC_008079-SRD-18-.txt.csv', 18
'NC_008079-SRD-19-.txt.csv', 16
'NC_008079-SRD-20-.txt.csv', 14
'NC_008079-SRD-5-.txt.csv', 16172
'NC_008079-SRD-6-.txt.csv', 15528
'NC_008079-SRD-7-.txt.csv', 12115
'NC_008079-SRD-8-.txt.csv', 7113
'NC_008079-SRD-9-.txt.csv', 3300
